id,title_fa,Rate,Rate_cnt,Category1,Category2,Brand,Price,Seller,Is_Fake,min_price_last_month,sub_category,titleVector
11728451,صندل مردانه پویان گام پیام مدل داریوش کد 10645,100,1,کفش مردانه,صندل مردانه,پویان گام پیام,2711000,دیجی‌کالا,False,0,clothe,"[ 0.01459753 -0.0062673  -0.00122354 ... -0.01127724 -0.01521754
  0.03299361]"
3768650,دستبند زنانه ناکسیگو طرح مریم کد BR4071,84,12,اکسسوری زنانه,زیورآلات زنانه,ناکسیگو,470000,سورانیک,False,0,clothe,"[ 0.06125613  0.00228617 -0.02879724 ...  0.00999221 -0.05365649
 -0.0118841 ]"
231776,کتاب زندگانی حضرت علی اثر جواد فاضل,80,7,کتاب دینی,None,انتشارات دنیای کتاب,430000,هارمونی بوک,False,0,book & stationary & art,"[ 0.01424067  0.00511329 -0.01289333 ...  0.01306622 -0.06108633
 -0.01196276]"
5157570,گردنبند طلا 18 عیار زنانه کرابو طرح ماهی مدل Kr70353,0,0,زیورآلات طلا زنانه,گردنبند طلا زنانه,کرابو,45059300,کرابو,False,0,clothe,"[ 0.0307679   0.01614275 -0.03104361 ... -0.00882269 -0.03875791
 -0.02511596]"
9448547,تی شرت آستین بلند زنانه مدل کامیک,0,0,لباس زنانه,تی شرت زنانه,متفرقه,2550000,پیلاپیلا,False,0,clothe,"[ 0.02596136 -0.01331426 -0.01851758 ...  0.00024659 -0.06062585
 -0.01958253]"
3678742,جامدادی مدل کاشی کد 6154,66,19,کیف، کوله و جامدادی,جامدادی,متفرقه,668000,گیاهبان,False,0,book & stationary & art,"[ 0.01280284  0.00103711  0.00706176 ... -0.00785317 -0.04241116
  0.01821485]"
10281415,جاکلیدی گالری باجو طرح سردار شهید حاج قاسم سلیمانی کد 53 مجموعه 24 عددی,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,1690000,گالری باجو,False,0,clothe,"[ 0.01312775  0.00231903 -0.03650339 ... -0.01394363 -0.04359193
 -0.01414365]"
634554,فرش ماشینی ساوین طرح پونه زمینه شکلاتی,96,4,فرش,فرش ماشینی,فرش ساوین,6980000,کارپت لند,False,0,book & stationary & art,"[ 0.01511826 -0.00167246 -0.04214987 ...  0.01901708 -0.03768912
 -0.01354342]"
4454039,کاغذ یادداشت چسب دار ژینگ هوا مدل GS-02,88,32,دفتر و کاغذ و مقوا,کاغذ,متفرقه,296000,تحریر ملل,False,0,book & stationary & art,"[ 0.00569582 -0.00175858 -0.0326893  ...  0.00680764 -0.05665563
 -0.01509575]"
10769636,عطر جیبی زنانه مدیا مدل Black Opiom حجم 35 میلی لیتر,74,6,عطر جیبی,None,مدیا,520000,بیوتی لیلا شاپ,False,520000,beauty,"[ 0.01011758 -0.00287186 -0.02778227 ... -0.02464098 -0.0762549
 -0.0177656 ]"
9151996,کتاب More Rules for Life اثر Kitty Flanagan انتشارات Allen &amp; Unwin,0,0,کتاب چاپی غیر فارسی,None,متفرقه,1820000,بوکم,False,0,book & stationary & art,"[ 0.00557885 -0.01749081 -0.01735338 ...  0.00278719 -0.0235338
 -0.01437038]"
11109032,کتاب از بلوغ تا یائسگی اثر عزیزه اسدی  انتشارات ارسطو,0,0,کتاب علوم کاربردی، تکنولوژی و مهندسی,None,انتشارات ارسطو,1980000,کتابار,False,0,book & stationary & art,"[ 0.01768967  0.00749165 -0.01916455 ... -0.00666757 -0.06219711
  0.01487206]"
8208985,کتاب جشن تولد مامان اثر جاناکی سوریاراچچی انتشارات آسمان علم,100,1,کتاب کودک و نوجوان,None,انتشارات آسمان علم,165000,ارغوان پاییز,False,0,book & stationary & art,"[ 0.01013366  0.00373315 -0.02075367 ...  0.00860023 -0.06030736
 -0.01190117]"
5722310,کتاب سرگذشت کارتونی محیط زیست اثر لاری گانیک و آلیس آوت واتر انتشارات فنی ایران,80,1,کتاب کودک و نوجوان,None,انتشارات فنی ایران,291000,دیجی‌کالا,False,0,book & stationary & art,"[-0.00022773  0.00143918 -0.00943426 ...  0.01518474 -0.05931216
  0.00039426]"
5566132,کتاب زندگینامه علی از زبان علی علیه السلام اثر محمد محمدیان نشر معارف,100,1,کتاب دینی,None,نشر معارف,2072600,ایرانکتاب,False,1750000,book & stationary & art,"[ 0.03427571 -0.01614423 -0.01368547 ...  0.00135832 -0.04398853
 -0.00949223]"
11051385,محافظ صفحه نمایش نانو مسیر مدل WCH-M مناسب برای ساعت هوشمند شیائومی T-Rex 2,0,0,لوازم جانبی ساعت و مچ بند هوشمند,None,متفرقه,750000,شیک ترین ها,False,0,clothe,"[ 0.02632244 -0.01400344 -0.03349712 ...  0.0046535  -0.03772847
 -0.0073277 ]"
10233406,عینک آفتابی مدل P3967gr,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4200000,عینک دونی,False,0,clothe,"[ 0.01201002  0.00187061 -0.03284341 ... -0.00801507 -0.05250898
 -0.0256884 ]"
3240127,زیرانداز تعویض نوزاد ماما پاپا کد H43,60,1,لوازم تعویض,تشک و زیرانداز تعویض کودک,متفرقه,590000,نی نی روم,False,0,toys and kids,"[ 0.00176176  0.00457595  0.00251605 ... -0.00641034 -0.0482356
 -0.01937898]"
10780645,پیراهن آستین بلند مردانه مدل BMZR1121-5,72,16,لباس مردانه,پیراهن مردانه,متفرقه,1480000,باف لند,False,0,clothe,"[ 0.04500053 -0.0047803  -0.02506798 ...  0.01346356 -0.05281604
 -0.00974306]"
8131536,  جامدادی مدل دوزیپ طرح انیمیشن پونی کوچولو کد NI681,54,3,کیف، کوله و جامدادی,جامدادی,متفرقه,700000,نیلان,False,0,book & stationary & art,"[ 0.00476052  0.00566922  0.00676584 ...  0.00252342 -0.0392057
 -0.02598428]"
1420008,دستبند طلا 18 عیار مدل z1069,0,0,زیورآلات طلا زنانه,دستبند طلا زنانه,متفرقه,11532100,نارگلد گالری,False,0,clothe,"[ 0.03517946  0.02618464 -0.04169358 ...  0.01180376 -0.03672801
 -0.0188426 ]"
6267976,تراش طرح هویج مدل 065,82,137,نوشت افزار,تراش,متفرقه,367100,نیکتحریر,False,0,book & stationary & art,"[ 0.02697548 -0.00358746 -0.02667776 ...  0.00420346 -0.01934114
  0.03239858]"
2380679,کتاب تقویت حافظه for dummies اثر دکتر جان بی آردن انتشارات آوند دانش,80,72,کتاب فلسفه و روانشناسی,None,انتشارات آوند دانش,324000,برکه کتاب,False,326000,book & stationary & art,"[ 0.03060058 -0.00390043 -0.03323846 ...  0.00433102 -0.03134266
  0.00305593]"
10805217,ساعت مچی عقربه‌ای مردانه آکوا دی پولو مدل APWA042801,0,0,اکسسوری مردانه,ساعت مردانه,آکوا دی پولو,4615000,دیجی‌کالا,False,0,clothe,"[ 0.00789215  0.00152493 -0.02382245 ...  0.00995336 -0.05783945
 -0.03854164]"
9273131,نیم تنه زنانه مدل POWER GIRL کد E25 رنگ سفید,0,0,لباس زنانه,تاپ و نیم تنه زنانه,متفرقه,990000,بامینو,False,0,clothe,"[ 0.0292334  -0.02463338 -0.02463667 ...  0.012218   -0.04474134
  0.00770946]"
8907142,تابلو نقاشی رنگ روغن کد 008,0,0,دست سازه های هنری,تابلو صنایع دستی,متفرقه,6000000,گالری بازائی,False,0,book & stationary & art,"[-0.0076902   0.00614801 -0.00433514 ...  0.00370811 -0.03334193
  0.00388865]"
3315454, فیجت ضد استرس دنیای سرگرمی های کمیاب طرح اسب تک شاخ مدل DSK-A51,0,0,اسباب بازی,شوخی و سرگرمی,دنیای سرگرمی های کمیاب,345800,دنیای سرگرمیهای کمیاب,False,0,toys and kids,"[ 0.00751131 -0.02133731 -0.01514827 ...  0.0079943  -0.06604803
 -0.02579568]"
11794971,کیف دوشی زنانه دیوید جونز مدل 6907-1,0,0,اکسسوری زنانه,کیف زنانه,دیوید جونز,15790000,دیوید جونز ایران,False,0,clothe,"[ 0.02877271 -0.00996649 -0.02214942 ... -0.02159285 -0.0669952
 -0.01786241]"
6618952,سویشرت مردانه مدل سگ کارگاه F228,0,0,لباس مردانه,سویشرت مردانه,متفرقه,1680000,نوین کالا,False,0,clothe,"[ 0.00133176 -0.01092994 -0.03485882 ...  0.0205432  -0.0574638
  0.01926088]"
11433567,ساعت مچی عقربه‌ای مردانه اُ لِوز مدل 9919,0,0,اکسسوری مردانه,ساعت مردانه,اُ لِوز,25950000,اسکای واچ,False,0,clothe,"[-0.00318924  0.00553619 -0.06569325 ...  0.02166699 -0.04221127
 -0.03444593]"
6412841,کتاب دائره الفرائد در فرهنگ قرآن اثر دکتر محمد باقر محقق موسسه انتشارات بعثت 6 جلدی,0,0,کتاب دینی,None,موسسه انتشارات بعثت,18477500,انتشارات بعثت,False,0,book & stationary & art,"[ 0.00948872 -0.00321809 -0.01571924 ...  0.01205936 -0.02028231
  0.00726728]"
229086,کتاب آینه های ناگهان اثر قیصر امین پور,94,19,کتاب شعر و ادبیات,None,نشر افق,518400,کتابکالا,False,0,book & stationary & art,"[ 0.026374    0.03505219 -0.00978027 ...  0.02674173 -0.0571644
 -0.00893795]"
1527293,کرم ضد چروک شب لانژه سری ALGO-ACTIVE حجم ۵۰ میلی لیتر,0,0,مراقبت پوست,کرم ضد چروک,متفرقه,32000000,ای میکاپ استور,False,0,beauty,"[ 0.03783085 -0.0148653  -0.02495104 ... -0.01903661 -0.02763556
  0.00367143]"
12416959,کیف پول مدل اسم شهریار,0,0,اکسسوری زنانه و مردانه,کیف پول زنانه و مردانه,متفرقه,1730000,میم کاور,False,0,clothe,"[ 3.4241006e-02  2.8036597e-05 -2.7390396e-02 ... -2.4508869e-03
 -5.5498019e-02 -7.1247397e-03]"
12256662,کرم مرطوب کننده  ایمیجز مدل شیر گاو حجم 30 میلی لیتر بسته 5 عددی,66,3,مراقبت پوست,کرم مرطوب کننده و نرم کننده,ایمجز,1158000,کوتکا,False,0,beauty,"[ 0.01916721  0.00452959 -0.01908294 ...  0.00114468 -0.03862138
  0.00620454]"
1111746,مداد لب استودیو میکاپ مدل Lasting Color شماره 01,0,0,آرایش لب,مداد لب,استودیو میکاپ,5200000,استودیو میکاپ ایران,False,0,beauty,"[ 0.01398369 -0.01874471  0.00446703 ... -0.00837791 -0.01862933
  0.02340972]"
8850926,  رنگ مو بیس کالر شماره 4.00 حجم 125 میلی لیتر رنگ قهوه ای متوسط قوی,86,6,آرایش مو,رنگ مو,متفرقه,424000,پخش آرکا مارکت,False,0,beauty,"[ 0.06238653  0.00440106 -0.0056648  ... -0.00386781 -0.04802618
  0.02089756]"
7234434,گوش پاک کن یونی لد کد 100 مجموعه 2 عددی,84,68,بهداشت و مراقبت بدن,گوش پاک کن,یونی لد,370000,فامیلی شاپ,False,0,beauty,"[ 0.00333368 -0.00676233 -0.02792758 ...  0.00747988 -0.0385483
 -0.00832833]"
7606272,دفتر نقاشی هیلا مدل رحلی طرح اسب تک شاخ,80,3,دفتر و کاغذ و مقوا,دفتر,هیلا,266000,زرین مهر,False,0,book & stationary & art,"[ 0.0049779  -0.00290238 -0.00519555 ...  0.00430959 -0.04268162
  0.01064097]"
7881600,ادو پرفیوم زنانه دنا مدل لانکوم لانویت ترزور حجم 100 میلی لیتر,86,18,عطر و ادکلن زنانه,None,دنا,1420000,پخش نیک آیین,False,0,beauty,"[ 0.01765662 -0.01087772 -0.00217091 ... -0.0233028  -0.07770357
  0.00140985]"
8842721,فرش ماشینی دیوارکوب اطلس آبی مدل فاطمه کد T4457,0,0,تابلو فرش,None,اطلس آبی,1350000,اطلس آبی,False,0,book & stationary & art,"[-0.00150203 -0.01651101 -0.0087863  ... -0.01224238 -0.09510247
  0.00183674]"
2270597,کتاب از جایگاه فعلی خود به جایگاه دلخواهتان برسید اثر جک کنفیلد نشر نسل نواندیش,96,4,کتاب فلسفه و روانشناسی,None,نشر نسل نواندیش,1499000,کوچه کتاب استور,False,0,book & stationary & art,"[ 0.00076651 -0.01255665 -0.02823031 ... -0.00483593 -0.04738342
 -0.01086927]"
11233871,ست نیم تنه کلاهدار و شلوار ورزشی زنانه مدل R4101-163,0,0,لباس زنانه,لباس ورزشی زنانه,متفرقه,4559000,تام اسپرت,True,0,clothe,"[ 0.01630414 -0.02117514 -0.02876477 ... -0.01926556 -0.06263697
  0.00032307]"
11213190,گردنبند مردانه لیردا مدل ادریس   کد hft   000163,0,0,اکسسوری مردانه,زیورآلات مردانه,لیردا,2780000,لیردا گلد,False,0,clothe,"[-0.00536672 -0.00250557 -0.01324358 ...  0.01804273 -0.04289158
  0.00411918]"
335133,کتاب دریا قرمز نیست اثر مایکل هال,92,14,کتاب کودک و نوجوان,None,انتشارات پرتقال,620000,بوک آشام,False,0,book & stationary & art,"[ 0.00812375 -0.02769922 -0.03868723 ...  0.028296   -0.0297075
  0.00039821]"
10899384,تاپ زنانه مدل Sb_M_1653,0,0,لباس زنانه,تاپ و نیم تنه زنانه,متفرقه,4500000,میکو شاپ,False,0,clothe,"[ 0.0497451   0.01848296 -0.04719615 ...  0.00301492 -0.03118883
  0.00964337]"
3303372,کتاب ماسک کاغذی اثر بدری مشهدی انتشارات نردبان,100,2,کتاب کودک و نوجوان,None,انتشارات فنی ایران,150000,بوکیدز,False,0,book & stationary & art,"[ 0.01694176 -0.00549744 -0.02683332 ...  0.02990991 -0.05506347
 -0.00314068]"
5099569,گردنبند طلا 18 عیار زنانه کرابو طرح هیچ مدل Kr7956,60,1,زیورآلات طلا زنانه,گردنبند طلا زنانه,کرابو,45059300,کرابو,False,0,clothe,"[ 0.01028569  0.02684483 -0.02728129 ...  0.00754298 -0.0392713
 -0.02813882]"
8552825,لاک ناخن گلباران شماره 62,90,2,بهداشت و زیبایی ناخن,لاک ناخن,گلباران,428000,پینک لیدی,False,0,beauty,"[ 0.02389838  0.0144501  -0.01859504 ... -0.00650207 -0.00240405
  0.00767577]"
4219968,تابلو فرش ماشینی نقش نگار رضوی طرح مینیاتور کد 1533H,0,0,تابلو فرش,None,نقش نگار رضوی,10490000,گالری ضامن,False,0,book & stationary & art,"[-0.00654805  0.01690179 -0.01965509 ...  0.00537699 -0.04426144
  0.0042683 ]"
8594041,تی شرت بچگانه پرمانه طرح درون بیرون کد pmt.1256,0,0,مد و پوشاک دخترانه و پسرانه,لباس دخترانه و پسرانه,متفرقه,650000,مرکزچاپ پرمانه,False,0,clothe,"[ 0.02090847  0.01512642 -0.02499684 ...  0.0161547  -0.0602462
 -0.01019425]"
11180677,تاپ ورزشی مردانه مدل VKS-E090,0,0,لباس مردانه,لباس ورزشی مردانه,متفرقه,7770000,شانی کو,True,0,clothe,"[ 0.02834082 -0.0268374  -0.03412618 ...  0.00736242 -0.03533172
 -0.00298879]"
7982660,عروسک طرح خرگوش مدل خوابالو کد 682 ارتفاع 40 سانتی متر,0,0,اسباب بازی,جغجغه، عروسک و مدل,متفرقه,2500000,فروشگاه میرکالا,False,0,toys and kids,"[ 0.03299603  0.01172606 -0.00996715 ... -0.01561441 -0.0535102
 -0.01076241]"
8777008,اسباب بازی یونس تویز مدل ماهیگیری کد 623222,84,77,اسباب بازی,فکری و آموزشی,متفرقه,880000,شرکت چم تویز,False,730000,toys and kids,"[ 0.02338865  0.01595495 -0.01489606 ...  0.00483674 -0.04741315
 -0.02091902]"
2377419,ساختنی کینکس مدل نیروها انرژی حرکت,0,0,اسباب بازی,فکری و آموزشی,متفرقه,19000000,پاتکو,False,0,toys and kids,"[ 5.1221155e-02  1.0270301e-02 -5.7721445e-03 ...  2.3096662e-02
 -4.2190161e-02  2.1895288e-05]"
664428,تی شرت زنانه آستین کوتاه نوین نقش طرح کد 9540,100,1,لباس زنانه,تی شرت زنانه,نوین نقش,990000,اسدشاپ,False,0,clothe,"[ 0.00719131 -0.00663499 -0.01660933 ...  0.01403141 -0.03542045
 -0.03044491]"
2829942,استیکر کنسول طرح ناسا کد 551,100,1,لوازم جانبی کنسول بازی,None,متفرقه,189000,استودیو هنری ژانو,False,0,toys and kids,"[ 0.02374594 -0.01079508 -0.02305251 ... -0.01335078 -0.0561466
 -0.02930786]"
2492729,پیلینگ صورت مدل PRO مجموعه 2 عددی,82,1500,برس‌ها و تجهیزات آرایشی,برس ها و تجهیزات آرایشی صورت,متفرقه,277900,مامزی,False,0,beauty,"[ 0.03936262 -0.00128173 -0.04469328 ...  0.02291651 -0.0255313
  0.01046683]"
974456,چسب مژه مصنوعی دان مدل Plus 7 مقدار 7 گرم,78,859,آرایش چشم,مژه مصنوعی,متفرقه,1385000,یانگوم,False,0,beauty,"[ 0.04495964  0.00898246 -0.0136983  ... -0.00950397 -0.04255944
  0.00798429]"
10900486,کتاب قصه های قطاری 4 توبی قطار غمگین اثر ویلبرت اودری انتشارات قدیانی,0,0,کتاب کودک و نوجوان,None,انتشارات قدیانی,320000,کتاب سالم,False,0,book & stationary & art,"[ 0.03681185 -0.01261022 -0.01804486 ... -0.00891629 -0.05739092
 -0.00845645]"
10628376,ساعت مچی عقربه ای زنانه والار مدل دستبندی کد 02,86,12,اکسسوری زنانه,ساعت زنانه,والار,1290000,گالری علی بابا,False,0,clothe,"[ 0.02972768 -0.0046836  -0.04030186 ...  0.00365335 -0.04724503
 -0.00630559]"
981125,کرم ضد آفتاب و ضد چروک پرودرما مدل SPF90 حجم 40 میلی لیتر,84,772,مراقبت پوست,کرم ضد آفتاب,پرودرما,1410000,آی هلو,False,1117400,beauty,"[ 0.0349126  -0.03212251 -0.02822735 ...  0.00105696 -0.04803224
 -0.00158381]"
2697361,پازل 1000 تکه کلمنتونی مدل 39416,100,2,اسباب بازی,فکری و آموزشی,کلمنتونی,14500000,دیاسا,False,0,toys and kids,"[ 0.00480304  0.00130948 -0.02218708 ...  0.01060868 -0.05183131
 -0.00836986]"
12273383,عینک آفتابی مدل 7266,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,متفرقه,4350000,فروشگاه آرکوشپ,True,0,clothe,"[ 0.03688775  0.01125163  0.00091644 ... -0.00806924 -0.03056164
  0.00547057]"
12561584,شال زنانه دونابل مدل 22531383005899,0,0,اکسسوری زنانه,شال و روسری زنانه,دونابل,1490000,دیجی‌کالا,False,0,clothe,"[-0.00797583  0.01139394 -0.02087307 ...  0.00860108 -0.05361852
  0.01591984]"
4814736,بشقاب چوبی مدل اسم امید,0,0,محصولات چوبی و حصیری,خراطی,متفرقه,2420000,کاتانا,False,0,book & stationary & art,"[ 0.03339874 -0.02570295 -0.02478724 ... -0.01127715 -0.04648202
 -0.00950247]"
5181816,گردنبند طلا 18 عیار زنانه کرابو طرح زینب مدل Kr1-84,0,0,زیورآلات طلا زنانه,گردنبند طلا زنانه,کرابو,65961900,کرابو,False,0,clothe,"[ 0.02064792  0.02265726 -0.01621109 ... -0.01099786 -0.04285629
 -0.01627329]"
4163178,تراش مدل هسلر بسته 2 عددی,90,2,نوشت افزار,تراش,متفرقه,440000,آفیس من,False,0,book & stationary & art,"[ 0.02573143 -0.00266409 -0.04184825 ...  0.00524653 -0.04485681
  0.01669066]"
9241519,دیوار کوب چوبی مدل یونا,0,0,محصولات چوبی و حصیری,خراطی,متفرقه,1020000,نقش نگین,False,0,book & stationary & art,"[ 0.02053193  0.0101733  -0.04633195 ... -0.00218297 -0.0513351
 -0.00865715]"
5283356,برچسب کنسول بازی مدل مسی کد 2451,0,0,لوازم جانبی کنسول بازی,None,متفرقه,189000,استودیو هنری ژانو,False,0,toys and kids,"[ 0.03299075 -0.02001967 -0.03423262 ... -0.00343067 -0.03756291
  0.00416962]"
10730044,محافظ صفحه نمایش شیشه ای آلتیمیت شیلد مدل SH-UL مناسب برای ساعت هوشمند سامسونگ Galaxy Watch 4 44mm بسته سه عددی,90,8,لوازم جانبی ساعت و مچ بند هوشمند,None,آلتیمیت شیلد,1464000,اکسسوریسیتی,False,0,clothe,"[ 0.02965792 -0.01543121 -0.01912652 ...  0.01147394 -0.01693233
 -0.01285773]"
12538592,فرش ماشینی مانلی کد DKA53 زمینه کرم,0,0,فرش,فرش ماشینی,مانلی,113850000,فرش ماشینی مانلی,False,0,book & stationary & art,"[-0.0265051   0.01834808 -0.02153301 ... -0.0186944  -0.02488812
 -0.01058031]"
11306472,ادویه مرغ و ماهی گل‌جیل - 210 گرم,0,0,مواد غذایی,ادویه و چاشنی ارگانیک,گل جیل,930000,فریور,False,0,rural goods,"[ 0.01214216 -0.00943074 -0.02725687 ... -0.00614138 -0.0294956
 -0.0288068 ]"
4842148,کتاب فی حقیقه العشق اثر شیخ اشراق شهاب الدین سهروردی انتشارات مولی,94,6,کتاب دینی,None,انتشارات مولی,534000,کتابکالا,False,0,book & stationary & art,"[-0.00267434  0.00231545 -0.02910234 ...  0.01870061 -0.06576997
  0.0023184 ]"
6229298,کفش راحتی مدل 9595,0,0,مد و پوشاک دخترانه و پسرانه,کفش دخترانه و پسرانه,متفرقه,4550000,آس تهران,False,0,clothe,"[ 0.02367504 -0.02160948 -0.05652652 ...  0.00864346 -0.06749691
 -0.00540764]"
6430203,کیف رودوشی چی چاپ طرح منچستر یونایتد کد 65537,0,0,اکسسوری زنانه و مردانه,کیف زنانه و مردانه,چی چاپ,3900000,چی چاپ,False,0,clothe,"[ 0.03265814  0.00258088 -0.02045966 ... -0.00024328 -0.0280149
 -0.02035148]"
7392383,انگشتر طلا 18 عیار زنانه کرابو مدل مربع مینیمال Ka-106,0,0,زیورآلات طلا زنانه,انگشتر طلا زنانه,کرابو,23985800,کرابو,False,0,clothe,"[ 0.02309314  0.01404501 -0.01608316 ... -0.00815199 -0.04455462
 -0.022056  ]"
6617171,هودی پسرانه مدل یوونتوس W708 ,100,2,پسرانه,لباس پسرانه,متفرقه,989000,نوین کالا,False,0,clothe,"[ 0.01767198  0.00292303 -0.02413255 ...  0.02657719 -0.02987201
 -0.02133831]"
4848637,آینه جیبی مدل تک شاخ کد 04,100,3,برس‌ها و تجهیزات آرایشی,برس ها و تجهیزات آرایشی صورت,متفرقه,270000,هانیبال لند,False,0,beauty,"[ 0.0151797   0.00564229 -0.01383897 ...  0.00264817 -0.05082812
  0.00689535]"
9708090,عینک آفتابی زنانه مدل مربعی 191,100,1,اکسسوری زنانه,عینک زنانه,متفرقه,1500000,آئورا استایل,False,0,clothe,"[ 0.02170449 -0.02316061 -0.04264344 ...  0.00847431 -0.06082726
 -0.00138207]"
12390483,مداد وک مدل سه گوش بسته 5 عددی,20,1,نوشت افزار,مداد,متفرقه,490000,لوکس تحریر مهدی,False,0,book & stationary & art,"[ 1.9519012e-02  1.0457659e-02 -2.3584826e-02 ...  4.9230224e-03
 -1.6576877e-02 -3.4148088e-05]"
9634974,کتاب دانش خانواده اثر جمعی از نویسندگان نشر معارف,88,62,کتاب درسی، کمک‌درسی و آزمون,None,نشر معارف,630700,کتاب واحه,False,0,book & stationary & art,"[ 0.00543222 -0.01224972 -0.02784574 ... -0.0012761  -0.03718094
  0.01647663]"
4139929,کفش مخصوص دویدن بچگانه مدل فالکن کد 712,0,0,مد و پوشاک دخترانه و پسرانه,کفش دخترانه و پسرانه,متفرقه,4850000,پرنیان بیتا,False,0,clothe,"[ 0.02860634  0.00381295 -0.04412016 ...  0.00667648 -0.05734098
 -0.01056472]"
9679303,جوراب ساق بلند ورزشی مردانه موند مدل TEIDE CO,0,0,لباس مردانه,لباس ورزشی مردانه,موند,8400000,فروشگاه کوهنوردی کراکس,False,0,clothe,"[ 0.00640038 -0.00724375 -0.04783638 ... -0.01501026 -0.07701541
  0.00636405]"
7108978,جاباتری کتابی مدل فیش تغذیه دار,86,7,اسباب بازی,فکری و آموزشی,متفرقه,499000,اوراینکو,False,0,toys and kids,"[ 0.03126831 -0.01643932 -0.01179862 ...  0.00193211 -0.06394844
  0.01483327]"
9751911,کتاب Why I Am Not A Feminist اثر Jessa Crispin انتشارات Melville House,0,0,کتاب چاپی غیر فارسی,None,متفرقه,1800000,بوکم,False,0,book & stationary & art,"[ 0.00119639 -0.03783781 -0.01482161 ... -0.01567713 -0.07709502
  0.02059533]"
10932331,تونیک زنانه مدل کلوش کد zaq,0,0,لباس زنانه,تونیک زنانه,متفرقه,4383000,پوشاک زنانه سولین,False,0,clothe,"[ 0.02761913  0.01503313 -0.01939541 ...  0.01355824 -0.05184985
 -0.02727035]"
12575708,نیم بوت مردانه مدل Front STH boot blk,0,0,کفش مردانه,نیم بوت مردانه,متفرقه,18000000,لی کوپر,False,0,clothe,"[ 0.02250916 -0.01731251 -0.04253715 ...  0.01348745 -0.05360308
 -0.00403348]"
2553201,رنگ مو آلتیادو شماره 7.0 حجم 100 میلی لیتر رنگ بلوند متوسط,80,1,آرایش مو,رنگ مو,آلتیادو,950000,فروشگاه بیتی شاپ,False,0,beauty,"[ 4.0080827e-02 -4.4712522e-03 -1.3465721e-02 ...  8.6882617e-05
 -1.2850215e-02  2.7452260e-02]"
246659,کتاب چاشنی احساس... اثر مریم زنگویی،حمیدرضا غلامرضایی,40,1,کتاب علوم کاربردی، تکنولوژی و مهندسی,None,نشر نسل نواندیش,400000,کوچه کتاب استور,False,0,book & stationary & art,"[ 0.02191167 -0.0008197  -0.00298739 ...  0.01905057 -0.07222163
 -0.00276327]"
6827849,کرم ضد چروک روز گرلن مدل Diamond D حجم 50 میلی لیتر,0,0,مراقبت پوست,کرم ضد چروک,گرلن,49000000,سوین شیمی,False,0,beauty,"[ 0.00476707 -0.01575446 -0.0314514  ... -0.02065895 -0.05092083
 -0.00777331]"
11549131,بالش کودک مدبرتر مدل باب اسفنجی و دوستان طرح اسم نوشین,0,0,بالش کودک و نوزاد,None,متفرقه,1990000,مد برتر ایرانی,False,0,toys and kids,"[ 0.02833477 -0.02004695 -0.04435247 ...  0.01709333 -0.03650574
 -0.01315041]"
10646894,بازی فکری مدل ردلندز radlands nova,68,10,اسباب بازی,فکری و آموزشی,متفرقه,1677000,نوا بردگیم,False,0,toys and kids,"[ 0.01570253 -0.02181755 -0.0384801  ...  0.00453821 -0.04207953
 -0.00189359]"
9143803,گردنبند پرمانه طرح اسکلت و خفن کد pmd.14666 مدل دو طرفه,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,650000,مرکزچاپ پرمانه,False,0,clothe,"[ 0.03015693  0.01772243 -0.01487114 ...  0.01403707 -0.04887222
 -0.00441576]"
9847184,ظرف سفالی خام مدل ترمه کد 44,0,0,محصولات سنگی، چینی و سرامیکی,سفال، سرامیک و چینی,متفرقه,590000,سفال همدان لالجین,False,0,book & stationary & art,"[ 0.01515645  0.00334696  0.01161498 ... -0.02681441 -0.0391865
  0.01971359]"
1422346,آویز ساعت نقره ترمه1 طرح عباس کد E343,100,1,اکسسوری زنانه,زیورآلات نقره زنانه,ترمه ۱,1910000,لیردا گلد,False,0,clothe,"[-0.00491332 -0.00019184  0.0131831  ...  0.00441722 -0.02663705
 -0.02533321]"
8078501,پودر پیاز - 800 گرم,80,1,مواد غذایی,ادویه و چاشنی ارگانیک,متفرقه,1480000,خاتون استور,False,0,rural goods,"[ 0.03273591  0.00168706 -0.01471432 ... -0.00019398 -0.04963845
  0.02140071]"
9406940,کتاب The End of Procrastination اثر Petr Ludwig and Adela Schicker انتشارات St. Martins Essentials,0,0,کتاب چاپی غیر فارسی,None,متفرقه,1830000,بوکم,False,0,book & stationary & art,"[ 0.02857597 -0.02472863 -0.01668132 ... -0.00670219 -0.08232253
 -0.01652765]"
7758841,کتاب آسیاب بچرخ می چرخم تندتر بچرخ می چرخم اثر آلی باسبی و زهرا موسوی انتشارات پنجره,0,0,کتاب کودک و نوجوان,None,انتشارات پنجره,350000,کتاب سالم,False,222000,book & stationary & art,"[ 5.1529683e-02  9.3248114e-03 -3.1287432e-02 ...  5.0847675e-03
 -4.9027294e-02 -7.9970625e-05]"
